Name,Description,URL,Language,Updated
Tetris,,https://api.github.com/repos/gsingh93/Tetris,Eiffel,2014-01-21T12:18:15Z
tetris,,https://api.github.com/repos/mamikk/tetris,C,2014-04-23T03:22:18Z
tetris,A command line tetris game you can play in your terminal,https://api.github.com/repos/alexandrinaw/tetris,Python,2019-04-14T19:11:09Z
omega-flowey-tetris,"First endless Sans, now this! Play some Tetris with Flowey!",https://api.github.com/repos/joezeng/omega-flowey-tetris,JavaScript,2018-10-18T03:04:11Z
tetris-game-with-vue,A simple tetris game made with Vue.js,https://api.github.com/repos/Rolanddoda/tetris-game-with-vue,JavaScript,2019-06-11T14:34:18Z
tetris,A javascript-based tetris game powered by django.,https://api.github.com/repos/Haverford-FIG/tetris,,2014-01-30T04:19:22Z
tetris-consle,python 开发的俄罗斯方块 终端下运行,https://api.github.com/repos/haogefeifei/tetris-consle,Python,2018-09-19T13:46:33Z
d3tetris,,https://api.github.com/repos/nsmirn0v/d3tetris,JavaScript,2018-04-09T11:43:40Z
circle-tetris,A circular Tetris game developed in Javascript for the old and discontinued Firefox OS. Now completely ported to Android.,https://api.github.com/repos/guiherzog/circle-tetris,JavaScript,2018-02-11T10:58:41Z
MisterToken,"A puzzle game inspired by Dr. Mario, Tetris, etc.",https://api.github.com/repos/bklimt/MisterToken,Objective-C,2015-08-09T23:41:26Z
tetris-by-react-redux,A Tetris game built by react and redux,https://api.github.com/repos/xxhomey19/tetris-by-react-redux,JavaScript,2016-09-29T03:40:36Z
Hell-Tetris,"Implementation of XKCD ""Hell"" tetris in HaXe",https://api.github.com/repos/banthar/Hell-Tetris,HaXe,2018-11-08T15:37:38Z
unityecstetristest,Trying to make Tetris with Unity's ECS system,https://api.github.com/repos/sarkahn/unityecstetristest,C#,2019-10-14T06:41:53Z
tetris,The classic NES Tetris built with hyperapp,https://api.github.com/repos/lukejacksonn/tetris,JavaScript,2019-07-27T20:53:55Z
nand2tetris,[WIP] My coursework for Build a Modern Computer From First Principles: From Nand to Tetris,https://api.github.com/repos/m-cat/nand2tetris,C++,2019-09-24T09:52:56Z
tint,TINT Is Not Tetris(tm) ...at least the name isn't,https://api.github.com/repos/DavidGriffith/tint,C,2019-06-07T00:25:38Z
coffee-tetris,Tetris clone written in CoffeeScript,https://api.github.com/repos/naturalethic/coffee-tetris,JavaScript,2017-06-05T17:27:50Z
FunkyTetris,"Functional programming & Tetris, funky stuff",https://api.github.com/repos/jamieday/FunkyTetris,F#,2019-01-29T13:35:34Z
tetris,俄罗斯方块,https://api.github.com/repos/moonlightL/tetris,JavaScript,2018-11-29T06:53:11Z
Tetris,,https://api.github.com/repos/jasonh54/Tetris,Processing,2019-08-31T19:01:16Z
tetris,,https://api.github.com/repos/SnareChops/tetris,JavaScript,2015-03-21T16:55:27Z
tetris,,https://api.github.com/repos/thecomputerguyjeff/tetris,,2019-02-24T17:50:12Z
AlphaTetris,Tetris Game with AI,https://api.github.com/repos/longyangking/AlphaTetris,Python,2019-08-07T09:06:15Z
tetris,Following the Elm Tetris Tutorial,https://api.github.com/repos/nelsonic/tetris,Elm,2017-10-08T00:59:19Z
Tetris,"A GUI for the famous video game Tetris has been made in C++ using FLTK (Fast, Light Toolkit) graphics library",https://api.github.com/repos/chandramaloo/Tetris,C++,2019-06-16T06:05:58Z
Tetris,It's Tetris ;),https://api.github.com/repos/jlblatt/Tetris,JavaScript,2018-12-29T08:55:57Z
pic-tetris,Tetris Implementation for PIC18F4550,https://api.github.com/repos/ryukinix/pic-tetris,C,2019-03-10T22:27:22Z
DeepLearningTetris,,https://api.github.com/repos/kciter/DeepLearningTetris,Python,2019-01-13T07:45:36Z
tetris-cljs,Tetris in ClojureScript.,https://api.github.com/repos/temochka/tetris-cljs,Clojure,2019-07-29T13:01:41Z
tetris,ncurses Tetris clone,https://api.github.com/repos/acgreek/tetris,C++,2018-09-08T09:05:48Z
nct,New Colored Tetris,https://api.github.com/repos/lavv17/nct,C,2017-09-29T21:04:03Z
tetris-ai,Simple tetris AI,https://api.github.com/repos/xuyuwei/tetris-ai,JavaScript,2018-07-26T04:16:52Z
Tetris-Arduino-code-,Aurdino code for tetris ,https://api.github.com/repos/AbhinavRsharma/Tetris-Arduino-code-,,2019-04-29T17:04:58Z
Tetris-Game,stm32 ile tetris oyunu,https://api.github.com/repos/TolRed/Tetris-Game,C,2019-01-05T17:20:52Z
retris,Remotely playable tetris,https://api.github.com/repos/sarukuku/retris,TypeScript,2019-06-19T15:51:36Z
tetris,Multiplayer lightweight tetris,https://api.github.com/repos/iZonex/tetris,Python,2019-10-13T18:36:22Z
TetrisDiffingCompetition,"I'm sure your diffing library is great, but can you play Tetris with it?",https://api.github.com/repos/skagedal/TetrisDiffingCompetition,Swift,2019-07-03T17:03:04Z
Pocket-Tetris,attiny85 pocket tetris,https://api.github.com/repos/afonsus1997/Pocket-Tetris,C++,2019-03-26T21:25:01Z
Tetris,Tetris in haskell,https://api.github.com/repos/zenunomacedo/Tetris,Haskell,2019-05-16T13:40:10Z
Tetris,Tetris C# Skarp programmering,https://api.github.com/repos/Coletejp/Tetris,,2015-03-03T17:17:28Z
tetris,Tetris for OSSN,https://api.github.com/repos/ctlui/tetris,JavaScript,2015-08-14T05:20:47Z
Java-Game,Tetris Java Game,https://api.github.com/repos/babygivenchy/Java-Game,Java,2018-06-08T07:00:09Z
TetrisInspector,A useless window for Unity.,https://api.github.com/repos/RockyHong/TetrisInspector,C#,2019-03-05T22:46:41Z
OberonCompiler,"An Oberon compiler for SPARC including lexer, parser, semantic checker, analyzer and optimizer + tetris game in oberon",https://api.github.com/repos/beghbali/OberonCompiler,C++,2019-08-24T04:12:18Z
tetris,A Tetris AI.,https://api.github.com/repos/cmu-dsc/tetris,Python,2019-10-28T00:32:59Z
Tetris,Tetris in UE4,https://api.github.com/repos/fengkan/Tetris,,2016-06-18T07:01:39Z
tetresse,a Tetris practice tool,https://api.github.com/repos/fkatleader2/tetresse,JavaScript,2019-06-23T01:35:49Z
tetris,,https://api.github.com/repos/senglese96/tetris,CSS,2019-10-09T19:56:23Z
tetris_disassembly,Disassembly of Tetris (Gameboy),https://api.github.com/repos/alexsteb/tetris_disassembly,Assembly,2019-01-29T14:41:40Z
Assembly-Tetris,x86 tasm assembly tetris,https://api.github.com/repos/Ethanb00/Assembly-Tetris,Assembly,2014-03-24T21:25:59Z
2018-1-OSSP-2-6,OSSP-Tetris project,https://api.github.com/repos/CSID-DGU/2018-1-OSSP-2-6,Java,2018-06-26T12:50:46Z
tetris,jrubyでテトリスを作る,https://api.github.com/repos/ore-public/tetris,Ruby,2016-12-11T09:22:35Z
a-Tetris-game,a Tetris game,https://api.github.com/repos/tc018176/a-Tetris-game,,2013-10-31T01:22:20Z
pygame-tetris,A simple tetris game written with PyGame,https://api.github.com/repos/dfkoh/pygame-tetris,Python,2018-03-11T00:26:50Z
block-rain,Responsive Tetris game clone.,https://api.github.com/repos/gingeleski/block-rain,JavaScript,2017-06-04T00:33:51Z
tetris,Tetris game for Android,https://api.github.com/repos/ccederstrom/tetris,Java,2019-01-28T00:07:04Z
emorjis,Emoji Tetris 🐱🚪🐶🍂,https://api.github.com/repos/Knutakir/emorjis,JavaScript,2019-07-11T15:40:18Z
tetris,tetris python tkinter,https://api.github.com/repos/elutecs/tetris,Python,2019-01-19T21:27:06Z
go_tetris,Online tetris battle,https://api.github.com/repos/mifan/go_tetris,,2019-06-13T06:34:26Z
TetrisOyunu,Tetris Oyunu,https://api.github.com/repos/dhmm/TetrisOyunu,C#,2019-05-20T06:52:31Z
co-op-tetris,Play Tetris collaboratively with your friends.,https://api.github.com/repos/lukasolson/co-op-tetris,JavaScript,2019-10-17T17:46:55Z
Tetris,Iphone Tetris,https://api.github.com/repos/stappoo/Tetris,JavaScript,2013-11-05T07:44:33Z
tetrlang,an esoteric language inspired by Tetris,https://api.github.com/repos/athos/tetrlang,Clojure,2018-06-30T13:08:07Z
tetris_clone,a plain Tetris clone made in C,https://api.github.com/repos/MarcoLucidi01/tetris_clone,C,2019-05-26T19:00:44Z
cold-clear,Tetris Bot,https://api.github.com/repos/MinusKelvin/cold-clear,Rust,2019-10-28T00:35:12Z
php-tetris,"PHP로 만든 테트리스. PHP의 다양한 활용, 게임 프로그래밍의 기초 학습, 테트리스의 기본 로직 이해.",https://api.github.com/repos/ani2life/php-tetris,PHP,2019-09-20T17:57:54Z
SlickTetris,Tetris implemented with the Slick Java 2D graphics/game library,https://api.github.com/repos/ShardPhoenix/SlickTetris,Java,2017-05-02T16:02:48Z
TOPLauncher,A TOP(Tetris Online Poland) game launcher using Qt Library.,https://api.github.com/repos/BSoD-Ultimate/TOPLauncher,C++,2019-10-26T16:11:32Z
freeblocks,FreeBlocks is a puzzle game with similar gameplay to Tetris Attack.,https://api.github.com/repos/dorkster/freeblocks,C,2019-08-26T11:54:29Z
Tetris,JavaScript Tetris,https://api.github.com/repos/Russel-Tsang/Tetris,JavaScript,2019-10-10T19:27:16Z
TetrisAI-By-Charming, 基于Pierre Dellacherie算法实现俄罗斯方块的人工智能,https://api.github.com/repos/Charming2015/TetrisAI-By-Charming,Python,2019-09-16T07:25:08Z
Cocos2d-html5.Tetris,"Tetris game written in html5, using cocos2d-html5 library",https://api.github.com/repos/congbach/Cocos2d-html5.Tetris,JavaScript,2015-01-15T08:33:42Z
AWKTC,AWKTC is Workable Klutzy Time-wasting Command,https://api.github.com/repos/mikkun/AWKTC,Awk,2019-08-31T14:22:16Z
vscode-nand2tetris,Language support for Nand2Tetris.,https://api.github.com/repos/leafvmaple/vscode-nand2tetris,HTML,2019-08-13T08:08:15Z
42-Fillit,Algorithms - Fit tetris pieces into the smallest square possible using recursive backtracking.,https://api.github.com/repos/Jemmeh/42-Fillit,C,2019-10-09T03:50:42Z
TetrisOnWpf,C#とWPFでテトリスを作ってみた,https://api.github.com/repos/Taka414/TetrisOnWpf,C#,2018-09-24T11:22:57Z
tetris-csfml,Tetris written in pure C with CSFML library.,https://api.github.com/repos/Oxore/tetris-csfml,C,2019-09-23T19:35:29Z
ItsNotTetris,قدیمی‌ترین کد من و داستانش,https://api.github.com/repos/Hameds/ItsNotTetris,Pascal,2019-08-25T10:05:41Z
TETRIS--Scheme--DrRacket,,https://api.github.com/repos/dangan249/TETRIS--Scheme--DrRacket,,2019-06-05T07:31:56Z
nand2tetris,My workings for book / project. Don't copy them for the Coursera course!,https://api.github.com/repos/Olical/nand2tetris,Assembly,2019-08-08T06:53:16Z
nand2tetris,This is the repo of the course NANDTOTETRIS: Building a computer from first principles,https://api.github.com/repos/sh4nnu/nand2tetris,Hack,2019-10-07T19:45:44Z
nand2tetris,"Nand2Tetris: Includes an Assembler, Compiler, VM Translator, Snake Game, ALU, etc.",https://api.github.com/repos/jahnagoldman/nand2tetris,Java,2017-01-26T06:02:59Z
tetris-js,simple tetris implementation in javascript,https://api.github.com/repos/huseyinyilmaz/tetris-js,JavaScript,2018-10-02T11:53:56Z
Software_project---Tetris,軟體工程期末project－俄羅斯方塊,https://api.github.com/repos/jenny86520/Software_project---Tetris,C#,2018-01-09T12:01:24Z
tetris-wlroots,Tetris as a Wayland compositor,https://api.github.com/repos/Timidger/tetris-wlroots,Rust,2019-09-29T05:38:34Z
bayoen-star-exe,Old Score Counter for Puyo Puyo™ Tetris® on Steam,https://api.github.com/repos/bayoen/bayoen-star-exe,C#,2019-10-10T21:12:42Z
VRSTetrisGame,Tetris game na predmet VRS,https://api.github.com/repos/Csabec3/VRSTetrisGame,C,2016-12-06T19:08:00Z
Drew-Tris,Tetris ,https://api.github.com/repos/ase1210/Drew-Tris,JavaScript,2019-04-03T23:11:12Z
gosu-tetris,Gosu implementation of classic Tetris,https://api.github.com/repos/russ/gosu-tetris,Ruby,2019-08-13T13:22:47Z
AITetrisplayer,An AI which plays tetris,https://api.github.com/repos/rohrmann/AITetrisplayer,Java,2015-12-05T03:08:35Z
Tutris9,Tetris 99 clone in rust,https://api.github.com/repos/Kurble/Tutris9,Rust,2019-10-21T10:59:59Z
tetris_frontend,React tetris mod 4 project,https://api.github.com/repos/Nat-Reid/tetris_frontend,JavaScript,2019-07-17T22:31:36Z
TSIU51-TETRIS,Tetris,https://api.github.com/repos/JesperMjornman/TSIU51-TETRIS,Assembly,2019-06-21T15:14:08Z
BePuyo,A Tetris/GemDrop-like game,https://api.github.com/repos/HaikuArchives/BePuyo,C++,2018-07-03T05:49:58Z
tetris,,https://api.github.com/repos/emilniklas/tetris,JavaScript,2019-09-09T14:28:31Z
Tetris,,https://api.github.com/repos/btaylor4/Tetris,C++,2018-06-13T13:06:22Z
tetris-sdl-and-ncurses,Tetris implemented C++ with SDL or Ncurses,https://api.github.com/repos/hiroom2/tetris-sdl-and-ncurses,C++,2019-06-08T23:15:13Z
textris,"Tetris on terminal, written in Rust!",https://api.github.com/repos/ryym/textris,Rust,2019-07-24T01:52:05Z
vmTetris,Tetris in a small virtual machine (11 lines of C),https://api.github.com/repos/2bt/vmTetris,Python,2019-10-18T12:54:46Z
CanvasTetris,A free puzzle tetris game built in Canvas,https://api.github.com/repos/daihuaye/CanvasTetris,JavaScript,2018-05-30T15:34:12Z
Tetris,A simple Tetris game written in Swift,https://api.github.com/repos/iluuu1994/Tetris,Swift,2018-01-23T19:21:39Z
wasd-tetris,🎮 A tetris only with core data layer.,https://api.github.com/repos/wasd-org/wasd-tetris,JavaScript,2018-03-06T07:52:13Z
tetris,Tetris Arcade mod for Minetest,https://api.github.com/repos/obneq/tetris,Lua,2018-11-28T19:05:31Z
Tetris,Tetris game with opengl 2D,https://api.github.com/repos/letrungkien211/Tetris,C++,2018-12-01T16:44:12Z
Unity3Dtetris,"This is a Tetris Game built using Unity3D engine, this is used for an experiment in Tohoku University. The Aim of the experiment is to compare brain activities when people are in normal state and panic state. By using Tetris Game we are able to control the speed of the game and measure users brain activities  during gamplay  To play a tutorial  demo  go to ",https://api.github.com/repos/clauxz/Unity3Dtetris,C#,2018-05-25T09:05:37Z
tetris-game,🎮 Tetris Canvas JavaScript,https://api.github.com/repos/shystruk/tetris-game,JavaScript,2019-02-04T19:20:11Z
tetristar,A multiplayer tetris,https://api.github.com/repos/acieroid/tetristar,C,2019-04-27T16:16:38Z
Tetris,C++ console application for Windows,https://api.github.com/repos/rpickelsimer/Tetris,C++,2019-01-19T00:49:33Z
tetris-ml-evolutionary-api,Machine learning api for distributed tetris agents,https://api.github.com/repos/cbpetersen/tetris-ml-evolutionary-api,TypeScript,2019-10-09T23:15:32Z
deep-tetris,Tetris bot with deep reinforcement learning,https://api.github.com/repos/lazyguyy/deep-tetris,Python,2019-10-03T01:13:10Z
tetris,Cross Platform Tetris,https://api.github.com/repos/bglusman/tetris,Ruby,2018-08-31T13:10:26Z
blocks-ios,Haskell iPhone Tetris Clone,https://api.github.com/repos/schell/blocks-ios,Objective-C,2014-01-11T12:07:21Z
js-tetris,A JavaScript Tetris experiment,https://api.github.com/repos/levacic/js-tetris,JavaScript,2014-12-04T17:21:53Z
tetris,Tetris written in Typescript,https://api.github.com/repos/Prior99/tetris,TypeScript,2019-04-26T06:18:38Z
Rhino-Tetris,Tetris for Rhinoceros,https://api.github.com/repos/henrydm/Rhino-Tetris,C#,2019-01-22T12:41:24Z
tetris,"OpenGL tetris, it works!",https://api.github.com/repos/spacerIV/tetris,C,2017-10-30T16:45:16Z
react-tetris,A Tetris with React,https://api.github.com/repos/NicoDrouin/react-tetris,JavaScript,2019-10-26T12:40:27Z
artemekzarho.github.com,vanila calculator and tetris,https://api.github.com/repos/ArtemEkzarho/artemekzarho.github.com,JavaScript,2018-11-23T14:19:22Z
python-tetris,Tetris game in Python,https://api.github.com/repos/benycze/python-tetris,Python,2018-12-20T06:15:55Z
Tetris-the-Next-Generation,Tetris the Next Generation,https://api.github.com/repos/HemulGM/Tetris-the-Next-Generation,Pascal,2019-05-01T05:49:22Z
Tetris-Typing,Tetris Typing (typing game like tetris),https://api.github.com/repos/Ryoga-exe/Tetris-Typing,C++,2019-09-17T15:09:01Z
ntetris,Node.js tetris,https://api.github.com/repos/skopjehacklab/ntetris,JavaScript,2019-08-13T15:26:48Z
tetris20g-ai,Tetris game AI for the highest drop speed (20G) environment,https://api.github.com/repos/ir5/tetris20g-ai,Rust,2019-08-26T02:13:10Z
TetrisBattleAI,Make Tetris Great Again!,https://api.github.com/repos/amjltc295/TetrisBattleAI,Python,2019-05-27T03:40:39Z
tetrisAI,Tetris simulation Artificial Intelligence,https://api.github.com/repos/khzaw/tetrisAI,Java,2017-12-01T03:55:21Z
tetris,A simple Tetris-like game written in Clojure(Script),https://api.github.com/repos/markbastian/tetris,Clojure,2019-10-17T22:28:50Z
tetriss,Clone do game Tetris feito em JavaScript :video_game: http://tetriss.com,https://api.github.com/repos/guitarrist/tetriss,JavaScript,2018-12-30T04:08:48Z
NeoGeo-2-Player-Tetris,NeoGeo 2 Player Tetris using NeoBits NeoDev library,https://api.github.com/repos/Crim/NeoGeo-2-Player-Tetris,C,2018-07-08T22:11:35Z
vita-tetromino,Tetris alike game written in lua for the PS VITA,https://api.github.com/repos/svennd/vita-tetromino,Lua,2019-10-20T18:47:56Z
tetris_on_the_house,Augmented reality game,https://api.github.com/repos/DistinctVision/tetris_on_the_house,C++,2019-08-25T10:59:15Z
tetris.gl,Example of implementing tetris-like simulation on the GPU using WebGL,https://api.github.com/repos/felixpalmer/tetris.gl,JavaScript,2017-03-08T03:16:35Z
tetris-grid,◼️Lightweight and simple CSS grid,https://api.github.com/repos/felipeorlando/tetris-grid,CSS,2019-02-12T16:43:02Z
ConsoleTetris,一个基于Windows控制台的俄罗斯方块游戏,https://api.github.com/repos/zhongyang219/ConsoleTetris,C++,2019-05-16T13:31:12Z
ranked_tetris,,https://api.github.com/repos/josephan/ranked_tetris,Ruby,2019-05-25T21:19:00Z
tetris.js,온라인 웹 테트리스,https://api.github.com/repos/Jinkwon/tetris.js,JavaScript,2019-09-20T02:56:43Z
RgbTetris,"ATmega RGB display with pack of classic games (snake, tetris, space invaders, maze, asteroids) and UART control",https://api.github.com/repos/dragon-dreamer/RgbTetris,C++,2016-07-25T10:33:07Z
ClassicTetrisMultiplayer,A Multiplayer Version of the Classic Tetris of Nintendo Entertainment System,https://api.github.com/repos/juan-burtet/ClassicTetrisMultiplayer,Python,2018-12-28T21:14:31Z
Double-tetris,在俄罗斯方块的基础上增加游戏趣味性，使得古老的游戏焕发出新的光彩。我们的游戏在单人模式的基础上开发了情侣合作模式以及双人对战模式。在情侣合作模式中，游戏只含一个窗口，同时下落两个方块，每人控制其中一个方块合作消行。在双人对战模式中，分为两个窗口，同时增加了许许多多的道具，在两人对战的时候可以向对方发送攻击道具使得对方的游戏难度增加，也可以给自己发送道具使得己方游戏难度降低。由于原游戏界面比较简洁单调，我们结合最近火爆的迪士尼动画电影“疯狂动物城”，对界面、音效等方面做了优化，以期增加游戏乐趣，丰富用户体验。,https://api.github.com/repos/mztkenan/Double-tetris,Java,2019-03-17T12:48:48Z
cocos2d-js-tetris,,https://api.github.com/repos/XoBpawok/cocos2d-js-tetris,JavaScript,2017-04-21T00:06:07Z
Tetris-or-QuadraPassal,A java implementation of Tetris using the acm graphics library. This version uses the original tetris algorithm rather than the algorithm with chain reaction.,https://api.github.com/repos/hrishikeshs/Tetris-or-QuadraPassal,Java,2014-04-29T17:44:05Z
simple-tetris,Tetris: Build and Destroy -- Simple Allegro 4.4 based Tetris Game (Under internal development phase),https://api.github.com/repos/dwipasawitra/simple-tetris,C++,2014-02-10T02:50:19Z
hard-drop,,https://api.github.com/repos/efritz/hard-drop,Java,2018-01-26T17:40:19Z
Tetris,Tetris le jeu. Réalisation d'architecture logicielle,https://api.github.com/repos/VincentChailley/Tetris,Java,2016-03-31T14:57:06Z
TetraWord,Game mix between Tetris and Wordle,https://api.github.com/repos/JuliePO/TetraWord,Java,2014-12-21T20:04:25Z
Tetris,Multiplayer Tetris,https://api.github.com/repos/Konnoke/Tetris,Java,2017-12-31T03:17:54Z
tetris,"Golang demo to show use of basic  glfw window, opengl graphics, webgl (via gopherjs), and keyboard input.",https://api.github.com/repos/Omustardo/tetris,Go,2019-08-27T13:45:56Z
cljs-tetris,A functional tetris written in clojurescript,https://api.github.com/repos/bonega/cljs-tetris,Clojure,2019-08-13T15:10:32Z
Finesse,Frame rate independent 40 Key Tetris Implementation,https://api.github.com/repos/alex-ong/Finesse,Java,2019-08-23T06:08:33Z
tetriswitch,Tetris clone for the Nintendo Switch,https://api.github.com/repos/Ryuzaki-MrL/tetriswitch,C,2019-10-16T11:07:42Z
FPGA_Tetris,FPGA Tetris written in Verilog,https://api.github.com/repos/ViktorSlavkovic/FPGA_Tetris,Verilog,2019-07-03T03:23:57Z
tetris,,https://api.github.com/repos/sztamas/tetris,Clojure,2016-03-11T08:13:27Z
TetrisRoyale,"Multiplayer Tetris in browser, full JS",https://api.github.com/repos/aempisse/TetrisRoyale,JavaScript,2018-09-27T15:23:20Z
petris,Tetris clone written in PureScript,https://api.github.com/repos/foollbar/petris,PureScript,2018-01-11T19:16:37Z
tetrisino,Tetrisino - Tetris® clone for Arduino ,https://api.github.com/repos/emmynet/tetrisino,C++,2017-11-11T08:40:18Z
Terminal-Tetris,The game of tetris played in the terminal,https://api.github.com/repos/tpeoples2/Terminal-Tetris,Python,2016-11-28T14:46:49Z
TETRIS,A simple tetris clone in html5,https://api.github.com/repos/advaypal/TETRIS,JavaScript,2016-10-26T22:58:18Z
SKTetrisGame,"A Tetris game created for iOS, using Apple's SpriteKit",https://api.github.com/repos/techsd-repo/SKTetrisGame,Swift,2018-04-02T16:49:15Z
nahlc-g,Tetris clone made with libGDX,https://api.github.com/repos/oddlydrawn/nahlc-g,Java,2016-04-19T20:37:24Z
TkTetris,A Tcl/Tk Tetris Clone,https://api.github.com/repos/nickbarth/TkTetris,Tcl,2019-07-27T04:33:23Z
tetris3d,3D俄罗斯方块 Tetris 3D,https://api.github.com/repos/Liadrinz/tetris3d,TypeScript,2019-08-18T08:59:26Z
BlocksBuino,BlocksBuino is a Tetris Clone for Gamebuino.,https://api.github.com/repos/frthery/BlocksBuino,Arduino,2018-12-09T14:14:16Z
JS-Tetris,Yet another tetris game written in ES6,https://api.github.com/repos/mdietger/JS-Tetris,JavaScript,2019-10-01T14:42:19Z
react-tetris,Tetris in pure React. Uses react-keydown,https://api.github.com/repos/vocafeuvre/react-tetris,JavaScript,2019-04-15T08:01:48Z
Tetris-AI,Tetris Intelligent Agent written in Lisp,https://api.github.com/repos/JCoelhoo/Tetris-AI,Common Lisp,2017-06-01T00:53:22Z
tetris,tetris based on Linux command line,https://api.github.com/repos/HugueLiu/tetris,C,2018-11-07T11:52:14Z
Tetris-se2013,A Tetris with Item and Achievement,https://api.github.com/repos/xvblack/Tetris-se2013,C#,2016-05-18T06:38:50Z
Tetris4G,A HTML5 game inspired by Tetris,https://api.github.com/repos/apirogov/Tetris4G,JavaScript,2014-03-03T17:09:08Z
tetris,Attempt to find a brute-force solution to Tetris,https://api.github.com/repos/qntm/tetris,C,2019-07-10T20:21:06Z
confusetris,confused tetris,https://api.github.com/repos/hut/confusetris,Python,2015-12-17T19:15:40Z
tetris,A version of Tetris written in JQuery,https://api.github.com/repos/JonFranchi/tetris,JavaScript,2017-06-13T20:20:10Z
Tetris-Clone,Simple Tetris Clone in C++ / SFML,https://api.github.com/repos/Powereleven/Tetris-Clone,C++,2019-05-15T01:50:57Z
tetris-minimal-js,A minimal tetris game in Javascript,https://api.github.com/repos/bihanviranga/tetris-minimal-js,JavaScript,2019-01-30T11:55:08Z
Tetris_NodeJS,A Tetris implementation in NodeJS.,https://api.github.com/repos/Maikon/Tetris_NodeJS,JavaScript,2014-05-31T21:38:44Z
tetris,Tetris by Rust with OpenGL,https://api.github.com/repos/kmtoki/tetris,Rust,2019-09-08T15:59:47Z
Tetris,"A remake of the classic tile-matching puzzle video game, played through the web browser. This game is implemented with HTML5 Canvas for rendering and JavaScript for game logic.",https://api.github.com/repos/rafgarciaa/Tetris,JavaScript,2019-07-09T13:11:23Z
tetris,Tetris game built with PhaserJS and ES6.,https://api.github.com/repos/NiXXeD/tetris,JavaScript,2016-02-26T05:56:56Z
tetris,Tetris in JavaScript and PIXI.js,https://api.github.com/repos/nylira/tetris,JavaScript,2017-04-10T00:14:05Z
tetris-game,A simple Tetris game in OpenGL,https://api.github.com/repos/nmayorov/tetris-game,C,2019-05-26T17:22:08Z
TetrisCocos,A Tetris clone in Cocos2dx,https://api.github.com/repos/anuragyayhdapu/TetrisCocos,C++,2019-05-09T12:42:44Z
haxtris,Brain Stimulating tetris for blackhats (shellcode edition),https://api.github.com/repos/ehabhussein/haxtris,,2015-10-22T06:26:56Z
Gay-Tris,My first cocos game (Tetris-like),https://api.github.com/repos/nmsuper86/Gay-Tris,C++,2015-08-27T17:40:03Z
golden-tetris-5,Remake of Golden Tetris for Windows game done with React/Redux.,https://api.github.com/repos/gsbelarus/golden-tetris-5,JavaScript,2019-06-09T00:31:31Z
multi-tetris,,https://api.github.com/repos/kim-yeon-gyu-exlock/multi-tetris,C,2019-07-15T07:24:06Z
LegoTetris,,https://api.github.com/repos/RobotTetrisENSICAEN/LegoTetris,Java,2014-04-25T13:17:41Z
Tetris,Tetris code written for an Aruduino,https://api.github.com/repos/h3dg3-Wytch/Tetris,C,2016-03-08T18:09:40Z
fumen-for-mobile-ts,Tetris diagram editor for mobile,https://api.github.com/repos/knewjade/fumen-for-mobile-ts,TypeScript,2019-10-26T07:06:21Z
tetris-engine,"Unity supported Tetris engine, supporting manual and ai play",https://api.github.com/repos/cbpetersen/tetris-engine,C#,2019-10-08T20:17:55Z
tblocks-front-end,Multiplayer tetris-like game that allows you play against a random opponent from the Internet,https://api.github.com/repos/dkm-coder/tblocks-front-end,JavaScript,2018-05-22T13:25:14Z
tetris.js,A Tetris clone written in JavaScript,https://api.github.com/repos/1995eaton/tetris.js,JavaScript,2017-08-01T15:59:23Z
TetrisAI,Tetris AI trained using genetic algorithms.,https://api.github.com/repos/AndresGalaviz/TetrisAI,Java,2017-06-17T17:42:55Z
tetris,Simple Tetris game written in Java,https://api.github.com/repos/mx85/tetris,Java,2017-12-01T03:55:28Z
tetris-challenge,,https://api.github.com/repos/Threde/tetris-challenge,,2016-05-19T17:01:20Z
tetris-game,Visual programming project,https://api.github.com/repos/Dina-G/tetris-game,C#,2016-05-15T21:36:09Z
zy.tetris,,https://api.github.com/repos/iallai/zy.tetris,JavaScript,2014-01-26T10:20:07Z
tetris-crush,A simple tetris based game with elements from a match 3 game,https://api.github.com/repos/Tetris-Crush/tetris-crush,GDScript,2018-12-19T03:05:53Z
hanami,"A Tetris clone, written in Javascript and CSS, with a little jQuery magic.",https://api.github.com/repos/banker/hanami,JavaScript,2019-08-13T14:21:55Z
buratino-phone,Phone based on Atmega328 and SIM800C with TFT touchscreen display and Arduino bootloader. The case is wooden.,https://api.github.com/repos/koptserg/buratino-phone,C++,2019-07-17T11:19:19Z
Tetromino,"One of my favorite games implemented for iOS, macOS + CLI",https://api.github.com/repos/Stitch7/Tetromino,Swift,2018-05-19T11:56:59Z
garapa,"A gameboy emulator, written in C with an optional tetris AI and Julia API",https://api.github.com/repos/h3nnn4n/garapa,C,2019-04-21T22:41:47Z
Tetris-Rose-Hulman-Project,,https://api.github.com/repos/pfarcasanu/Tetris-Rose-Hulman-Project,Python,2019-09-12T03:17:48Z
nand2tetris,Building a computer from first principles,https://api.github.com/repos/GabrielGallagher/nand2tetris,,2019-07-07T09:12:43Z
Nand2Tetris,This repository consists of Implementation for Nand2Tetris assignments,https://api.github.com/repos/saikumarm4/Nand2Tetris,Assembly,2019-10-22T08:30:05Z
